"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",4.418,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",4.561,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",4.583,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.433,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",4.698,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",4.357,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",4.542,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",4.731,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",4.785,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",4.841,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",4.901,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",4.961,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",5.018,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",5.076,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",5.134,"
"ARG,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",5.194,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.277,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.583,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.467,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.513,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.606,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1.764,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1.741,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1.826,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",1.745,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.048,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",2.112,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.173,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",2.244,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.213,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",2.412,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.319,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.641,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.593,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.856,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.946,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.868,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",3.282,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",3.25,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",3.35,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",3.474,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",3.688,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",3.591,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.232,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",4.16,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",4.187,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",4.237,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",4.289,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",4.333,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",4.384,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",4.435,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",4.485,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",4.534,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",4.584,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",4.633,"
"BRA,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",4.683,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",2.773,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2.625,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2.825,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",3.04,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",2.944,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.89,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",3.218,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",2.813,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",2.629,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",2.793,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",3.524,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",3.372,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",3.411,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",3.36,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",3.225,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",3.144,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",3.853,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",3.405,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",3.891,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",3.615,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.601,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",3.496,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",4.201,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",4.176,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",4.053,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",4.642,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",4.413,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.11,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",4.391,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",4.485,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",4.456,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",4.528,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",4.59,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",4.656,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",4.725,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",4.796,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",4.868,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",4.94,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",5.012,"
"CHL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",5.086,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",3.852,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",3.79,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",3.917,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",3.981,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",4.067,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",4.127,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",4.255,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",4.329,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",4.361,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",4.346,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",4.296,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",4.222,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",4.239,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",4.152,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",4.323,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",4.288,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",4.302,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",4.407,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",4.495,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",4.511,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",4.489,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",4.581,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",4.642,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",4.601,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",4.667,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",4.721,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",4.703,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",4.738,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",4.813,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",4.941,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",4.966,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",4.991,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",5.016,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",5.041,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",5.066,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",5.092,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",5.117,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",5.143,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",5.168,"
"CHN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",5.194,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",2.755,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2.43,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2.338,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",2.503,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",2.727,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.872,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",3.28,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",3.158,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",3.889,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",3.264,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",3.113,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.986,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",3.686,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",3.161,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",3.189,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",3.112,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",3.282,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",3.319,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",3.37,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",3.036,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.9,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.66,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.747,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.614,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.732,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.808,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",2.946,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",2.751,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",2.924,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",2.966,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",3.009,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",3.032,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",3.052,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",3.069,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",3.085,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",3.1,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",3.118,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",3.137,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.158,"
"COL,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.178,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",5.024,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",5.15,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",4.886,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",4.939,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",5.46,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",5.62,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",5.72,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",5.808,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",5.963,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",6.128,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",6.282,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",6.403,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",6.367,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",6.723,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",6.785,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",6.891,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",6.948,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",6.74,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",6.715,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",6.619,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",6.501,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",6.603,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",6.576,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",6.618,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",6.543,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",6.412,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",6.572,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",6.714,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",6.695,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",6.832,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",6.987,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",7.1,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",7.2,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",7.311,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",7.429,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",7.541,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",7.653,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",7.766,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",7.88,"
"EGY,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",7.995,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",1.067,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",1.182,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",1.182,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",1.192,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",1.213,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",1.207,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",1.2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",1.2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",1.174,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",1.899,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",1.322,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",1.405,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",1.965,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",1.882,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",1.882,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",1.777,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",1.831,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",1.811,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",1.829,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",1.891,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",1.775,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",1.754,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",1.858,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",1.885,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",1.91,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",1.939,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",1.969,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",2,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",2.031,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",2.062,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",2.094,"
"ETH,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",2.126,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",1.74,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",1.751,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",1.744,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",1.888,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",1.911,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",1.797,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",1.882,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",1.9,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",1.921,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1999"",1.986,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2000"",1.901,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2001"",2.079,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2002"",1.743,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2003"",2.078,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2004"",1.984,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2005"",2.105,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2006"",2.131,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2007"",2.202,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2008"",2.178,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2009"",2.125,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2010"",2.239,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2011"",2.393,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2012"",2.462,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2013"",2.416,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2014"",2.391,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2015"",2.4,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2016"",2.494,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2017"",2.575,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2018"",2.652,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2019"",2.653,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2020"",2.706,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2021"",2.744,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2022"",2.781,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2023"",2.82,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2024"",2.862,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2025"",2.904,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2026"",2.946,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2027"",2.988,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2028"",3.031,"
"IND,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""2029"",3.075,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1990"",2.925,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1991"",2.794,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1992"",2.954,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1993"",2.975,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1994"",2.868,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1995"",2.87,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1996"",2.871,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1997"",2.792,"
"IDN,""CROPYIELD"",""RICE"",""TONNE_HA"",""A"",""1998"",2.646,"
