"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",62.573159249,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",51.226757859,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",49.216971545,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",52.770349385,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",49.760905656,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",45.283570435,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",47.217435682,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",45.603297794,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",51.804283073,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",55.060921174,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",55.30280031,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",51.001342936,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",47.341084829,"
"CHE,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",47.36203247,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1986"",18.63652878,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1987"",25.130479276,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1988"",23.086773792,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1989"",22.538630616,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1990"",25.516507574,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1991"",37.049360063,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1992"",35.880933973,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1993"",29.102759073,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1994"",26.477128402,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",25.859684707,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",25.197144303,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",31.422584432,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",34.700184626,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",35.451052878,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",31.386526986,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",16.182025545,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",25.236698497,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",30.893588303,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",29.737733408,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",28.405757403,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",30.829697294,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",24.889800896,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",26.885901454,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",27.628086216,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",30.179564475,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",24.923239047,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",22.009158311,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",20.903873805,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",26.063163102,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",26.205529875,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",28.94329231,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",22.893934738,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",15.013379075,"
"TUR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",13.521379593,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1986"",22.91043007,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1987"",21.756383264,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1988"",17.137651691,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1989"",18.495819717,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1990"",15.396242491,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1991"",15.956644986,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1992"",15.672443766,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1993"",16.57509934,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1994"",13.21236992,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",9.1552925158,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",11.70424727,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",12.15282371,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",19.144121851,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",23.264874018,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",21.384902854,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",20.199039541,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",16.786296942,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",14.293478055,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",15.451041258,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",14.654639625,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",10.82941528,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",10.233279545,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",8.3026725291,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",9.4182514961,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",7.9727911637,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",7.512666839,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",7.8841891643,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",6.7133216149,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",8.7306278246,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",8.9374555411,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",9.1391623486,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",8.3888812684,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",11.43284889,"
"USA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",12.080032325,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",-16.87152061,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",-7.625344041,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",-8.145823914,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",2.4950665955,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",-5.59327666,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",9.0808344864,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",6.1271661733,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",7.6893236998,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",9.3697490057,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",6.8465565745,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",8.7684851196,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",7.717891621,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",7.1862619649,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",5.4777551596,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",7.8617616561,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",6.4122548249,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",6.8354127645,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",5.370916809,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",3.3464903121,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",2.7927366883,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",2.3967719703,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",3.5626849539,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",2.17756347,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",1.6775058364,"
"BRA,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",1.1204047489,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",6.2598606327,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",6.1411102944,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",6.7531104548,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",9.2449994432,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",9.3209376219,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",9.7411205714,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",5.3678553487,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",6.9348952689,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",4.6817035582,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",4.3744407381,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",4.3595777591,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",3.9582664568,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",3.5943290493,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",2.6869380653,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",3.7857011456,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",2.7266033551,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",2.7965865175,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",3.0620561288,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",2.7876028797,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",2.8579074995,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",2.9820430407,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",2.5747477327,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",2.909255847,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",2.566881262,"
"CHL,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",2.6774055764,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",5.6483851642,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",0.6503830994,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",1.4971025152,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",1.4795041632,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",-1.3269178,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",3.5172117899,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",4.6618920423,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",7.1808507886,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",8.6929697123,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",6.748502458,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",8.0198048549,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",12.233218559,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",11.533706343,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",4.5048809281,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",11.29951474,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",12.682511622,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",9.359539017,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",14.266564291,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",15.248109621,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",14.945242091,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",16.065959028,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",15.561133426,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",14.975730652,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",12.956419341,"
"CHN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",12.101331293,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",4.8354928381,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",4.8016449162,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",-3.917175972,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",-88.88942661,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",-4.443852556,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",6.130434886,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",3.1647438,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",12.105738558,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",11.598231455,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",8.4458033349,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",3.3411503741,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",15.1088293,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",14.84418246,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",-11.22266541,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",5.3094533424,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",21.204468014,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",14.54029655,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",17.281750993,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",21.181730294,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",23.998530652,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",26.113224918,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",25.583906185,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",25.706086345,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",23.786769398,"
"IDN,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",23.249894256,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",20.808723094,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",18.94778144,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",19.491669437,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",19.068564373,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",19.708797929,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",22.747751018,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",21.812033227,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",15.866169739,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",11.924360386,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",9.5244043793,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",10.856346033,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",7.2270243392,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",2.3760737404,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",15.675558474,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",14.007666276,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",13.673846162,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",13.121430792,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",7.9105577469,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",8.127408761,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",11.771373411,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",15.784449241,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",17.343110771,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",16.181138591,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",16.497619795,"
"ISR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",17.435933235,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",10.941388179,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",-1.316464327,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",0.7077240048,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",22.295191715,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",4.2638834226,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",11.205882196,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",2.3824156158,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",12.403391899,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",-8.945383745,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",-0.154137744,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",14.047718439,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",12.942757559,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",3.7567433046,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",2.4170230896,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",12.787646229,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",8.0382568868,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",11.030030825,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",12.588034803,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",11.51397218,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",4.4337316433,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",11.297944074,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",-2.616303972,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",2.9105356098,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",3.2636179244,"
"KAZ,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",3.4086346707,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",13.439661375,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",14.447275712,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",20.494300695,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",5.4925274885,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",-3.423877974,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",2.3989089759,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",9.9389686873,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",9.0370718693,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",13.813948067,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",19.466335986,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",12.813868089,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",13.816549668,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",14.532882114,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",18.830937677,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",19.151750363,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",19.826313316,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",11.235851011,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",13.543745075,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",18.472989111,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",11.226502598,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",12.621481503,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",12.289121213,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",11.159443774,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",11.233062631,"
"RUS,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",9.2181928098,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",14.486170517,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",7.0174298432,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",10.259242835,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",9.4337163751,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",8.3653742964,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2000"",5.7093677545,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2001"",4.1927938544,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2002"",10.78656714,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2003"",7.1633207794,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2004"",8.7578593826,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2005"",6.9530985769,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2006"",9.3528164818,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2007"",5.4857530294,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2008"",3.7869563569,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2009"",3.2917104119,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2010"",1.9228582949,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2011"",2.5353537321,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2012"",3.4337167858,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2013"",3.3092926314,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2014"",3.2397259189,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2015"",4.9607201251,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2016"",2.3484634243,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2017"",3.3963594539,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2018"",4.7428424192,"
"ZAF,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""2019"",4.6032587012,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1995"",-23.81755596,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1996"",-15.73672277,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1997"",8.4375356852,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1998"",3.0023460138,"
"UKR,""AGRSUPP"",""PSE"",""PC_GFARM"",""A"",""1999"",-0.098313405,"
